index,ids,artist,genre,name,subgenres,urls,artist_song,photos
70,0iSOnCsRNuBRaJ66hAuhR9,John Lee Hooker,blues,I'm In The Mood,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0iSOnCsRNuBRaJ66hAuhR9.mp3,John Lee Hooker - I'm In The Mood,https://tse3.mm.bing.net/th?id=OIP.DEcSQ9z7dJcSCnGc12ylLgHaI8&pid=Api
71,0iUdecOzV7MrptBpav3HL4,Ronnie Earl,blues,Alone With the Blues,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0iUdecOzV7MrptBpav3HL4.mp3,Ronnie Earl - Alone With the Blues,https://tse1.mm.bing.net/th?id=OIP.4qCchnWsJETWIJ1FwgupoAHaE8&pid=Api
72,0isTjZhTMRchy7FPUWQlUe,The Robert Cray Band,blues,Anytime,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0isTjZhTMRchy7FPUWQlUe.mp3,The Robert Cray Band - Anytime,https://tse4.mm.bing.net/th?id=OIP.4JmQAQ3hWWIQByzflrIBiQAAAA&pid=Api
73,0joCt9AA4pyTzqy2UYFRZD,Albert Lee & Hogan's Heroes,blues,Rad Gumbo,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0joCt9AA4pyTzqy2UYFRZD.mp3,Albert Lee & Hogan's Heroes - Rad Gumbo,https://tse2.explicit.bing.net/th?id=OIP.A3IiZ3nCZlFKTcrd4N3FlwHaFv&pid=Api
74,0jy1mUaYChX4pgvY1WPqsS,John Lee Hooker,blues,Want Ad Blues,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0jy1mUaYChX4pgvY1WPqsS.mp3,John Lee Hooker - Want Ad Blues,https://tse3.mm.bing.net/th?id=OIP.DEcSQ9z7dJcSCnGc12ylLgHaI8&pid=Api
75,0kWIwaM02Bn4uG4gfPPnhi,Brewers Droop,blues,Where Are You Tonight,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0kWIwaM02Bn4uG4gfPPnhi.mp3,Brewers Droop - Where Are You Tonight,https://tse1.mm.bing.net/th?id=OIP._i9pCzzLJ3INMKhj9O6VwAAAAA&pid=Api
76,0lFarFAwYIPqXI4wx6lULl,Johnny Winter,blues,Tell the Truth (instrumental),['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0lFarFAwYIPqXI4wx6lULl.mp3,Johnny Winter - Tell the Truth (instrumental),https://tse1.mm.bing.net/th?id=OIP.5BFqVAJfm-TItfnX7puTsAHaKD&pid=Api
77,0lTvqHLlFsIf2wguSoCUCa,Charlie Rich,blues,Anywhere You Are,['blues---electric blues' 'funk / soul---rhythm & blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0lTvqHLlFsIf2wguSoCUCa.mp3,Charlie Rich - Anywhere You Are,https://tse2.mm.bing.net/th?id=OIP.J90POFN8dUuMmUG_a1XHRgHaJb&pid=Api
78,0ntwnVvvLAavEpV3uN1oTN,Mississippi John Hurt,blues,Talking Casey,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0ntwnVvvLAavEpV3uN1oTN.mp3,Mississippi John Hurt - Talking Casey,https://tse2.mm.bing.net/th?id=OIP.qW5wV0h136KBq0yFv3GFlQHaLH&pid=Api
79,0qwzvVTQJDlucDOP4AE5VW,Uncle Sinner,blues,900 Miles,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0qwzvVTQJDlucDOP4AE5VW.mp3,Uncle Sinner - 900 Miles,https://tse3.mm.bing.net/th?id=OIP.8nkeeZ8Yw73i1rOQG3ihOgHaJ3&pid=Api
80,0rJww3uBY4XG7PSLqHok6G,Mississippi John Hurt,blues,Monday Morning Blues,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0rJww3uBY4XG7PSLqHok6G.mp3,Mississippi John Hurt - Monday Morning Blues,https://tse2.mm.bing.net/th?id=OIP.qW5wV0h136KBq0yFv3GFlQHaLH&pid=Api
81,0rVxPvEmB2Gi4R08uDSRnf,Maria Muldaur,blues,Soul of a Man,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0rVxPvEmB2Gi4R08uDSRnf.mp3,Maria Muldaur - Soul of a Man,https://tse1.mm.bing.net/th?id=OIP.2bEiFnXMWEdEoYt1m0dkgQHaJ4&pid=Api
82,0rdj9qkCEhLcK9hDdrhMgc,Dock Boggs,blues,Wise County Jail,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0rdj9qkCEhLcK9hDdrhMgc.mp3,Dock Boggs - Wise County Jail,https://tse3.mm.bing.net/th?id=OIP.R7BU1NigRH7zgg6PWsQ1IAHaE8&pid=Api
83,0sU5nC6NADQeGntkzMSnmb,Etta James,blues,Got My Mojo Working,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0sU5nC6NADQeGntkzMSnmb.mp3,Etta James - Got My Mojo Working,https://tse3.mm.bing.net/th?id=OIP.bYKxbI_EDs0sqnfJhbKklwHaI_&pid=Api
84,0srv5XF4cTSg7b2Dq8g9RC,Ma Rainey,blues,Lucky Rock Blues,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0srv5XF4cTSg7b2Dq8g9RC.mp3,Ma Rainey - Lucky Rock Blues,https://tse1.mm.bing.net/th?id=OIP.rE2VTmH7ND7-hsPhFkpMwQAAAA&pid=Api
85,0tBAT5NugCTPG3W5mKpbn4,Townes Van Zandt,blues,Lungs,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0tBAT5NugCTPG3W5mKpbn4.mp3,Townes Van Zandt - Lungs,https://tse1.explicit.bing.net/th?id=OIP.Yml3yTKGwWMLR8IDwHlLbwAAAA&pid=Api
86,0twps52HEcMroPfVmVETxp,Roy Buchanan,blues,Hawaiian Punch,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0twps52HEcMroPfVmVETxp.mp3,Roy Buchanan - Hawaiian Punch,https://tse3.mm.bing.net/th?id=OIP.HsqNsUe3go1R3ezdS9Q3PQHaFo&pid=Api
87,0uqCSaw89DrglZ8LTgMfvM,Muddy Waters,blues,The Blues Had A Baby And They Named It Rock & Roll,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0uqCSaw89DrglZ8LTgMfvM.mp3,Muddy Waters - The Blues Had A Baby And They Named It Rock & Roll,https://tse3.mm.bing.net/th?id=OIP.WWGFzUCOAjDgR1JMwWRzIAHaHa&pid=Api
88,0wUXmaqNi2M9ra0hcAbsoc,Tinsley Ellis,blues,Speak No Evil,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0wUXmaqNi2M9ra0hcAbsoc.mp3,Tinsley Ellis - Speak No Evil,https://tse2.mm.bing.net/th?id=OIP.ZwtUsQDfPGjNsOYKjLh_XQAAAA&pid=Api
89,0waT1nom8ZKK30CSp88ysg,Roy Buchanan,blues,Green Onions,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0waT1nom8ZKK30CSp88ysg.mp3,Roy Buchanan - Green Onions,https://tse3.mm.bing.net/th?id=OIP.HsqNsUe3go1R3ezdS9Q3PQHaFo&pid=Api
90,0xAISCI7anGk8kER41C71B,B.B. King,blues,I Need You,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0xAISCI7anGk8kER41C71B.mp3,B.B. King - I Need You,https://tse3.mm.bing.net/th?id=OIP.snqyv0A6ovzB8QWR_8fWkAHaFj&pid=Api
91,0y4R9IyVgB48urdcKCKpaa,"Gary Clark, Jr.",blues,Cant Sleep,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0y4R9IyVgB48urdcKCKpaa.mp3,"Gary Clark, Jr. - Cant Sleep",https://tse4.mm.bing.net/th?id=OIP.WdJAf5kLrmtlfqlowHPwIQHaLI&pid=Api
92,0z6kwqZiVdhfkwIuWwG8pM,"Gary Clark, Jr.",blues,Stay,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0z6kwqZiVdhfkwIuWwG8pM.mp3,"Gary Clark, Jr. - Stay",https://tse4.mm.bing.net/th?id=OIP.WdJAf5kLrmtlfqlowHPwIQHaLI&pid=Api
93,0zhdajAYmqPooEiQ9kZwP4,Dock Boggs,blues,Old Joe's Barroom,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0zhdajAYmqPooEiQ9kZwP4.mp3,Dock Boggs - Old Joe's Barroom,https://tse3.mm.bing.net/th?id=OIP.R7BU1NigRH7zgg6PWsQ1IAHaE8&pid=Api
94,0zwaqlw8eGLIcq00fgYDPR,Watermelon Slim,blues,Please Take This Cup,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0zwaqlw8eGLIcq00fgYDPR.mp3,Watermelon Slim - Please Take This Cup,https://tse3.mm.bing.net/th?id=OIP.7gVYKqJjxDHKrwF5l1y69wHaE8&pid=Api
95,0zxkt74vAffugZBNqoKikc,John Lee Hooker,blues,Huckle Up Baby,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/0zxkt74vAffugZBNqoKikc.mp3,John Lee Hooker - Huckle Up Baby,https://tse3.mm.bing.net/th?id=OIP.DEcSQ9z7dJcSCnGc12ylLgHaI8&pid=Api
96,10hb9Vf3h3LTx5u0K1Xj6d,Peter Green Splinter Group,blues,When Somebody Cares,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/10hb9Vf3h3LTx5u0K1Xj6d.mp3,Peter Green Splinter Group - When Somebody Cares,https://tse4.mm.bing.net/th?id=OIP.RCsHo5t7LjZ31bjO_DgFhgHaE8&pid=Api
97,12GNBjVlgchbIKJWXMI89M,Stoppok,blues,Risiko,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/12GNBjVlgchbIKJWXMI89M.mp3,Stoppok - Risiko,https://picsum.photos/id/684/640/360
98,12c4kDqSObW0kYvc3nGCUG,Mississippi John Hurt,blues,Big Leg Blues,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/12c4kDqSObW0kYvc3nGCUG.mp3,Mississippi John Hurt - Big Leg Blues,https://tse2.mm.bing.net/th?id=OIP.qW5wV0h136KBq0yFv3GFlQHaLH&pid=Api
99,13V8DS8pHLYhSMaTtLmCT7,Howlin' Wolf,blues,Smokestack Lightnin',['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/13V8DS8pHLYhSMaTtLmCT7.mp3,Howlin' Wolf - Smokestack Lightnin',https://tse4.mm.bing.net/th?id=OIP.0r6G073PegRvA7NVy1kVXwAAAA&pid=Api
100,14lCGwKjuPC4QN40MjEYuy,Buddy Guy,blues,Had a Bad Night,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/14lCGwKjuPC4QN40MjEYuy.mp3,Buddy Guy - Had a Bad Night,https://tse3.explicit.bing.net/th?id=OIP.-NvUADMl1SZ8bbWkk2TbBAHaE8&pid=Api
101,1597Bu6KvjXzowuZZERz7s,Charlie Rich,blues,Somebody Broke into My Heart,['blues---electric blues' 'funk / soul---rhythm & blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1597Bu6KvjXzowuZZERz7s.mp3,Charlie Rich - Somebody Broke into My Heart,https://tse2.mm.bing.net/th?id=OIP.J90POFN8dUuMmUG_a1XHRgHaJb&pid=Api
102,15DdILMpQ2xNAsvWiHirEJ,Chris Rea,blues,Catwalk Woman,['blues---country blues' 'blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/15DdILMpQ2xNAsvWiHirEJ.mp3,Chris Rea - Catwalk Woman,https://tse1.mm.bing.net/th?id=OIP.C-aaARS56ZPLuVM5V-lmQQAAAA&pid=Api
103,16I284HBN2vSG1vewH3e5N,Dock Boggs,blues,No Disappointment in Heaven,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/16I284HBN2vSG1vewH3e5N.mp3,Dock Boggs - No Disappointment in Heaven,https://tse3.mm.bing.net/th?id=OIP.R7BU1NigRH7zgg6PWsQ1IAHaE8&pid=Api
104,16LGgyzOdSORW4uDdJbJoX,Lightnin' Hopkins,blues,Drinkin' Woman,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/16LGgyzOdSORW4uDdJbJoX.mp3,Lightnin' Hopkins - Drinkin' Woman,https://tse4.mm.bing.net/th?id=OIP.XCBrgnR3jF4GkLpwZYI1_QHaE6&pid=Api
105,19F7OZVDaZX1eHAWd8lQg2,Bill Frisell,blues,Cadillac 1959,['blues---country blues' 'jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/19F7OZVDaZX1eHAWd8lQg2.mp3,Bill Frisell - Cadillac 1959,https://tse4.mm.bing.net/th?id=OIP.rFjTXR3LM1FQrpFMlY8s6AHaFN&pid=Api
106,19TuyGFuZFp6GTG4qf8R9Z,Roy Buchanan,blues,Sunset Over Broadway,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/19TuyGFuZFp6GTG4qf8R9Z.mp3,Roy Buchanan - Sunset Over Broadway,https://tse3.mm.bing.net/th?id=OIP.HsqNsUe3go1R3ezdS9Q3PQHaFo&pid=Api
107,19UpBP2jPb7oVWkK1cpETR,Eric Bibb,blues,Pink. Dream Cadillac,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/19UpBP2jPb7oVWkK1cpETR.mp3,Eric Bibb - Pink. Dream Cadillac,https://tse2.mm.bing.net/th?id=OIP.S3R94l3Qzr7UAABsXM8rugHaD3&pid=Api
108,19YEGV4wyT4gUhXY1q8Q7P,Eric Bibb,blues,Forgiveness Is Gold,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/19YEGV4wyT4gUhXY1q8Q7P.mp3,Eric Bibb - Forgiveness Is Gold,https://tse2.mm.bing.net/th?id=OIP.S3R94l3Qzr7UAABsXM8rugHaD3&pid=Api
109,1AHOErDlIKj2Qk0d7BtTgN,Al Kooper & Mike Bloomfield,blues,The 59th Street Bridge Song (Feelin' Groovy),['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1AHOErDlIKj2Qk0d7BtTgN.mp3,Al Kooper & Mike Bloomfield - The 59th Street Bridge Song (Feelin' Groovy),https://tse3.mm.bing.net/th?id=OIP.E90pDNa9B6SzaYcjfGe5SQHaGq&pid=Api
110,1AcvqJhm4CXOFJ7INbR5rR,R.L. Burnside,blues,It's Bad You Know,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1AcvqJhm4CXOFJ7INbR5rR.mp3,R.L. Burnside - It's Bad You Know,https://tse3.mm.bing.net/th?id=OIP.-ELMFw9v9vnIMbS1laupawAAAA&pid=Api
111,1AyHo9voTmOaMWJQ6RhtFG,Alexis Korner,blues,I Got My Mojo Working,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1AyHo9voTmOaMWJQ6RhtFG.mp3,Alexis Korner - I Got My Mojo Working,https://tse1.mm.bing.net/th?id=OIP.JlWanvR4TvWi7fQAEKlDjgHaE8&pid=Api
112,1Beq9tTEhI768iMGok7fiu,Koko Taylor,blues,Spellbound,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1Beq9tTEhI768iMGok7fiu.mp3,Koko Taylor - Spellbound,https://tse3.explicit.bing.net/th?id=OIP.6mCrjWfz1Ex8XVn_7wg7SwAAAA&pid=Api
113,1BmiMVjCuLw84gHwXQimix,Roy Buchanan,blues,Goose Grease,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1BmiMVjCuLw84gHwXQimix.mp3,Roy Buchanan - Goose Grease,https://tse3.mm.bing.net/th?id=OIP.HsqNsUe3go1R3ezdS9Q3PQHaFo&pid=Api
114,1CfdmCJ8BvGHyOweIz22o5,Roy Buchanan,blues,Sneaking Godzilla Through the Alley,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1CfdmCJ8BvGHyOweIz22o5.mp3,Roy Buchanan - Sneaking Godzilla Through the Alley,https://tse3.mm.bing.net/th?id=OIP.HsqNsUe3go1R3ezdS9Q3PQHaFo&pid=Api
115,1E3CX8oFjpHceDtSp5Fhq5,Jolie Holland,blues,Sascha,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1E3CX8oFjpHceDtSp5Fhq5.mp3,Jolie Holland - Sascha,https://tse1.mm.bing.net/th?id=OIP.O_7Cu8-BCEyLL81MhstEiAEyDM&pid=Api
116,1EKqR8baZ4yCqfQfjyVjqZ,Buddy Guy,blues,My Mother,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1EKqR8baZ4yCqfQfjyVjqZ.mp3,Buddy Guy - My Mother,https://tse3.explicit.bing.net/th?id=OIP.-NvUADMl1SZ8bbWkk2TbBAHaE8&pid=Api
117,1GnWnOhsMrZPZr5GEGGBbJ,Bob Wills & His Texas Playboys,blues,Bob Wills Boogie,['blues---country blues' 'jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1GnWnOhsMrZPZr5GEGGBbJ.mp3,Bob Wills & His Texas Playboys - Bob Wills Boogie,https://tse4.mm.bing.net/th?id=OIP.3lgAC97gX8geS1MmAFzX8AAAAA&pid=Api
118,1GwdWdvSumgsgKorY9qA2g,Canned Heat,blues,On the Road Again,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1GwdWdvSumgsgKorY9qA2g.mp3,Canned Heat - On the Road Again,https://tse2.mm.bing.net/th?id=OIP.zy7xvZdxUgeHLUZmGfMGrgAAAA&pid=Api
119,1HDLnDrZSxZ2Rb1yq9nZKK,Geoff & Maria Muldaur,blues,Brazil,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1HDLnDrZSxZ2Rb1yq9nZKK.mp3,Geoff & Maria Muldaur - Brazil,https://tse1.mm.bing.net/th?id=OIP.kJV2yQU7redv1UXpOdwyXgAAAA&pid=Api
120,1I5xd6LT2qefxSpPVn0gWX,Johnny Winter,blues,Early in the Morning,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1I5xd6LT2qefxSpPVn0gWX.mp3,Johnny Winter - Early in the Morning,https://tse1.mm.bing.net/th?id=OIP.5BFqVAJfm-TItfnX7puTsAHaKD&pid=Api
121,1Jqlub3SK3Ev38JA1LtHeb,North Mississippi Allstars,blues,Freedom Highway,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1Jqlub3SK3Ev38JA1LtHeb.mp3,North Mississippi Allstars - Freedom Highway,https://tse3.mm.bing.net/th?id=OIP.9W6D0XWHnoqgt_jdarwGwwHaFK&pid=Api
122,1MmbCgm802TQ53dh5LIQaX,Howlin' Wolf,blues,No Place to Go,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1MmbCgm802TQ53dh5LIQaX.mp3,Howlin' Wolf - No Place to Go,https://tse4.mm.bing.net/th?id=OIP.0r6G073PegRvA7NVy1kVXwAAAA&pid=Api
123,1NPc8OBMVk7VQQl8RdMxVy,Cowboy Junkies,blues,Anniversary Song,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1NPc8OBMVk7VQQl8RdMxVy.mp3,Cowboy Junkies - Anniversary Song,https://tse3.mm.bing.net/th?id=OIP.sF55nh6IyHp1s6_tO25eIQHaJf&pid=Api
124,1NoIZ1658UHpicKQ9rcWYh,Taj Mahal,blues,Corinna,['blues---country blues' 'blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1NoIZ1658UHpicKQ9rcWYh.mp3,Taj Mahal - Corinna,https://tse2.mm.bing.net/th?id=OIP.A_JmI_91QnpMM6VjXkXukwHaE7&pid=Api
125,1P4dkBfpOsYb3Z4b9GC4pD,Hazmat Modine,blues,Cotonou Stomp,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1P4dkBfpOsYb3Z4b9GC4pD.mp3,Hazmat Modine - Cotonou Stomp,https://tse2.mm.bing.net/th?id=OIP.bzItvaGsMKgskcGPOIx7jwHaE8&pid=Api
126,1QCUrXrY1qlxRhL3a9LYCA,Robert Johnson,blues,Me and the Devil Blues,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1QCUrXrY1qlxRhL3a9LYCA.mp3,Robert Johnson - Me and the Devil Blues,https://tse4.mm.bing.net/th?id=OIP._0BKAeL87SlMrebpHNf8DQAAAA&pid=Api
127,1QFgszON3l6JOYXkwlANP0,John Lee Hooker,blues,Never Get Out Of These Blues Alive,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1QFgszON3l6JOYXkwlANP0.mp3,John Lee Hooker - Never Get Out Of These Blues Alive,https://tse3.mm.bing.net/th?id=OIP.DEcSQ9z7dJcSCnGc12ylLgHaI8&pid=Api
128,1QZ8iOcvqy9ot31hPPDjr1,John Lee Hooker,blues,Lead Me (You Can Lead Me Baby),['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1QZ8iOcvqy9ot31hPPDjr1.mp3,John Lee Hooker - Lead Me (You Can Lead Me Baby),https://tse3.mm.bing.net/th?id=OIP.DEcSQ9z7dJcSCnGc12ylLgHaI8&pid=Api
129,1RszdaPPEyHMoTyy0pRBrv,Cowboy Junkies,blues,Blue Moon Revisited (Song for Elvis),['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1RszdaPPEyHMoTyy0pRBrv.mp3,Cowboy Junkies - Blue Moon Revisited (Song for Elvis),https://tse3.mm.bing.net/th?id=OIP.sF55nh6IyHp1s6_tO25eIQHaJf&pid=Api
130,1SejJpQ3sBGnryQYOOwOMo,Doc Watson,blues,Doc's Guitar,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1SejJpQ3sBGnryQYOOwOMo.mp3,Doc Watson - Doc's Guitar,https://tse1.mm.bing.net/th?id=OIP.bmdGiS2b-NWN8_3GLdCD6gHaGC&pid=Api
131,1St1Q8v21RllGrpy0YuABo,Freddie King,blues,Manhole,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1St1Q8v21RllGrpy0YuABo.mp3,Freddie King - Manhole,https://tse4.mm.bing.net/th?id=OIP.sNAe7DBwBjtL6pW5ok1o6QHaK_&pid=Api
132,1TVtYIucWI5fqdQwwlZFR3,Otis Rush,blues,I Can't Quit You Baby,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1TVtYIucWI5fqdQwwlZFR3.mp3,Otis Rush - I Can't Quit You Baby,https://tse1.mm.bing.net/th?id=OIP.Eq-2lG4OHh8JDKv23afVWgAAAA&pid=Api
133,1TfgFHPwOaCuOcU5eGjPfu,North Mississippi Allstars,blues,Drinking Muddy Water,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1TfgFHPwOaCuOcU5eGjPfu.mp3,North Mississippi Allstars - Drinking Muddy Water,https://tse3.mm.bing.net/th?id=OIP.9W6D0XWHnoqgt_jdarwGwwHaFK&pid=Api
134,1TxmXmFqujtYG9Wl0eS6Rm,Luther Allison,blues,Put Your Money Where Your Mouth Is,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1TxmXmFqujtYG9Wl0eS6Rm.mp3,Luther Allison - Put Your Money Where Your Mouth Is,https://tse1.mm.bing.net/th?id=OIP._R8wEkDxgDcYZaaRBWduuAHaDt&pid=Api
135,1U8VMP3caKkQwglJtyneFc,Bob Log III,blues,Ass Computer,['blues---electric blues' 'rock---punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1U8VMP3caKkQwglJtyneFc.mp3,Bob Log III - Ass Computer,https://tse1.mm.bing.net/th?id=OIP.dC9__q-aBzSbhB79_HxQgQHaLa&pid=Api
136,1U8gp98p9rXXG9lNHorx0y,Vargas Blues Band,blues,Blues Latino,['blues---electric blues' 'latin---flamenco'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1U8gp98p9rXXG9lNHorx0y.mp3,Vargas Blues Band - Blues Latino,https://tse2.mm.bing.net/th?id=OIP.X5fzHKV390yyguDLHS1ZQQHaFn&pid=Api
137,1Ui4vX9bPgbwA3nw37vfsI,Koko Taylor,blues,Fish in Dirty Water,['blues---electric blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1Ui4vX9bPgbwA3nw37vfsI.mp3,Koko Taylor - Fish in Dirty Water,https://tse3.explicit.bing.net/th?id=OIP.6mCrjWfz1Ex8XVn_7wg7SwAAAA&pid=Api
138,1VpguOrCSVqF6UoxI2DsnO,Taj Mahal,blues,Done Changed My Way of Living,['blues---country blues'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/blues/1VpguOrCSVqF6UoxI2DsnO.mp3,Taj Mahal - Done Changed My Way of Living,https://tse2.mm.bing.net/th?id=OIP.A_JmI_91QnpMM6VjXkXukwHaE7&pid=Api
